Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Costa Rica,CRI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,5198.3474,5259.1809,5580.3181,6195.3052,6211.1368,6490.8211,6584.7792,7321.252,7692.1463,7907.6855,7667.4913,7701.5696,7456.0107,7604.0285,7852.4839,7763.4489,7863.5363,7891.3351,8134.208,8421.8578,8593.78662,8911.0919,10124.4642,10053.9053,10457.2953,10054.8498,9907.2872,9924.6088,10575.3377,10338.5536,9851.2703,10917.3384,9998.1717,10415.8412,10571.6665,10095.2385,10715.1246,11298.0278,10806.5413,11067.7508,11684.5675,11994.68752,12274.13409,,,,,,,
Caribbean small states,CSS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,35617.42626,35237.91135,39057.3633,31318.98733,31665.99658,34072.79405,34476.80418,32201.10172,26769.05515,35636.20102,28783.18703,43776.46194,42543.35866,42242.73515,38585.24966,36977.1686,37256.20279,40434.64353,37694.2131,39465.68348,43058.14766,42458.1599,44209.3092,45792.60003,40299.49267,42647.90095,43861.80767,43697.58111,55852.55656,49174.59685,51194.88627,49401.51063,28531.36882,61845.61337,66805.12106,72532.63525,81074.30352,82157.26566,84746.40009,104908.7148,86416.42133,92087.63805,95976.84453,,,,,,,
Cuba,CUB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,42413.992,40754.466,41208.044,46313.542,47918.411,49933.41,51086.207,51145.939,52382.905,56403.424,56022.784,57498.086,59314.803,55892.989,59159.469,59888.03,61131.159,60995.873,63306.072,65695.28,57043.9724,50969.229,46322.717,43694.766,45487.643,46584.977,48578.107,49638.525,46514.684,45832.242,46257.54,44507.955,48831.036,48493.237,48579.217,45763.451,45505.476,44012.986,48557.436,50545.3965,49782.5314,51170.74785,52418.45565,,,,,,,
Curacao,CUW,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,73.9447863,74.5234564,97.7316374,101.8743635,92.7605033,112.4404142,94.5219068,107.453566,96.599509,97.33831,,194.489366,193.942095,239.241023,229.525064,,,,300.360395,300.260998,297.396063,307.345957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2760.50659,2789.77946,3306.43696,3448.3032,2681.52401,2638.63246,3108.57809,3261.43399,3396.86829,3598.33178,3785.87352,3663.43224,3731.46028,3742.98275,3809.49007,3773.2853,4145.19047,4177.05377,4828.40647,5077.29034,5130.35771,5706.58558,6071.51999,6262.59944,6692.74486,6594.24968,6931.64803,7004.32781,7355.14022,7572.95488,7952.74819,7790.87447,8040.81118,8896.65236,8725.29901,8911.6747,8761.86464,9077.2757,9165.95482,,,7652.330916,7431.193453,,,,,,,
Czech Republic,CZE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,212540.429,212880.7745,213022.453,211492.3114,195493.3009,202860.801,208258.057,219671.671,217160.259,227303.899,219692.171,220358.31,221727.7,222476.41,224764.393,221929.887,220236.938,220012.773,215838.887,207518.606,196206.7838,178391.636,167251.292,158445.711,151011.564,150508.561,154942.057,149454.444,146940.015,142384.428,162021.192,157672.1678,152372.4188,157836.1244,152079.8893,147551.436,147768.299,149838.9549,144072.577,137877.2896,145706.917,144613.2474,138957.4247,,,,,,,
Germany,DEU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1286569.85,1283784.3,1300781.18,1364682.32,1336033.72,1273609.66,1336497.06,1315704.67,1357268.4,1411701.43,1354782.98,1317791.85,1267150.22,1268455.75,1291691.56,1301253.1,1302264.97,1306982.38,1294253.92,1278982.32,1256074.03,1219016.83,1158796.5,1147631.32,1135937.69,1131718.77,1153137.92,1122917.37,1060398.257,1020391.257,1016295.545,1025983.5,1007404.927,1017485.978,1016628.79,981287.6843,994686.0458,972896.2254,992116.3026,950463.4086,948006.7542,929540.2634,951716.7111,,,,,,,
Djibouti,DJI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1048.39544,1059.44513,1102.16357,1129.88391,1225.7925,1251.05464,1309.72865,1312.93916,1349.99441,1757.56777,1772.12634,1455.18429,1205.14498,1092.25036,985.19869,1028.59015,1042.94993,1076.63659,1233.94227,1878.46375,1821.59311,1920.30307,1767.07926,1790.1536,1825.03911,1914.42352,1915.84389,2018.25084,1994.58619,1971.93556,1969.1694,2273.90434,2019.00941,2094.82443,2115.89772,2160.03724,2149.82654,2432.43131,2518.567,2523.215487,2629.832574,2701.622507,2766.303815,,,,,,,
Dominica,DMA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,51.033044,52.877962,58.507677,63.669982,61.754768,68.13187,67.401817,73.004168,70.252857,65.358043,69.482083,96.777784,99.874996,105.373021,104.931256,100.745092,99.933305,104.714569,121.015831,132.47091,130.666114,130.209383,130.022749,127.385527,138.259049,140.324977,140.930947,132.074561,136.85106,145.439787,140.86978,157.161002,159.091129,162.647925,175.050583,174.603343,191.163414,195.278392,202.798108,203.1074615,211.3141846,217.3827744,222.8355778,,,,,,,
Denmark,DNK,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,78803.65,74949.3262,76756.8885,76625.5667,71615.379,73348.6972,77771.4084,81429.0777,81491.5049,84769.0332,85588.385,73218.923,76205.957,74360.875,73405.527,81256.138,82445.446,82067.291,76420.928,71996.554,72484.035,83046.294,76784.979,79296.696,82945.802,79490.347,92887.163,83193.33,76245.003,72949.81298,68553.546,70080.083,69387.745,75002.52631,68854.75541,64816.68547,72755.336,67993.19979,65167.02911,63012.01565,63679.08978,58416.04474,53703.22393,,,,,,,
Dominican Republic,DOM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,8865.8224,9420.4392,10802.2929,10851.2082,11816.9527,12412.0042,12864.1919,13474.0241,13385.7808,14246.4533,14322.2125,13619.1324,14125.3616,15304.7722,15829.7577,14820.7807,15700.0879,16036.5736,17140.9963,18031.1271,17001.1508,17837.37014,19815.45404,19630.34268,21226.56948,22043.95752,23333.57392,25012.87426,26833.045,27056.2282,28492.2016,28416.2369,29253.3232,28367.1271,28493.9958,29247.7907,29635.7214,30393.1473,30646.076,30499.84694,31668.70772,32578.15858,33395.08443,,,,,,,
Algeria,DZA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,34603.8245,38924.7223,53749.0748,67626.6106,59317.0879,55999.4944,68739.1219,74887.917,81970.0189,84371.381,83331.195,79915.671,83128.898,89059.226,92775.912,104029.822,107927.846,106730.105,107912.716,110026.679,106445.8175,111649.003,121636.28,122490.489,118601.888,123799.179,123728.789,123971.393,126561.246,132794.415,133778.197,129334.834,131222.654,139592.331,139846.684,146241.499,151655.372,157333.425,160415.277,160849.9266,167674.633,172303.5092,176471.2268,,,,,,,
East Asia & Pacific (excluding high income),EAP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3415737.277,3130419.809,3802938.311,3838570.579,3357603.452,3557799.366,3773263.757,4615853.546,4666453.602,4802208.334,4985740.208,4753591.857,6756467.172,6226107.38,5344265.948,5264936.664,5927546.063,6960456.659,6098285.783,6025212.625,6845134.211,7968440.75,8445016.691,7715292.967,8598927.718,8348001.49,8245146.237,12027810.64,8066715.396,7211443.641,6883003.159,7175792.065,8652082.842,8435538.704,9934549.258,10493892.49,12474040.87,11725447.06,12335617.31,13445500.98,13690330.89,14921809.12,15379925.31,,,,,,,
Early-demographic dividend,EAR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,4042013.498,3671449.877,4395680.916,4439926.7,4089808.899,4131090.202,4495675.349,5132038.691,5016986.116,5251221.702,5512991.725,5315713.809,7414892.354,6675291.02,5370891.395,5200898.08,5835917.307,6865308.238,5809597.648,5774094.156,7079997.83,8132459.793,8535193.641,7684615.121,8381294.58,8116343.629,8073101.283,12045790.55,8593969.97,8164837.748,7657770.376,7798464.442,9046119.436,8422210.796,8816806.17,9042440.769,10291529.91,9810117.178,8414829.011,8907330.973,8437475.166,9969597.191,9734849.878,,,,,,,
East Asia & Pacific,EAS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,4878563.391,4604553.968,5380452.089,5538386.312,5081045.492,5258477.921,5562112.213,6469614.636,6502400.477,6717012.941,6918673.746,6608207.538,8611437.718,8075198.017,7284011.365,7245163.964,7910649.663,8925835.96,8221050.896,8223285.305,9194080.203,10386967.58,10911053.46,10217512,11230539.92,11030428.4,10990139.03,15215506.81,11174622.39,10659804.23,10262753.81,10766782.22,12124579.05,11890639.89,13535114.77,13882177.49,16076674.27,15323883.06,15695448.02,16915747.61,16955987.61,18272836.63,18822910.63,,,,,,,
Europe & Central Asia (excluding high income),ECA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3593986.084,3608287.036,3855015.318,3946347.016,4074090.528,4242816.259,4419379.351,4496268.008,4589527.846,4657165.714,4737189.643,4730869.288,4776757.587,4806512.324,4864603.087,4929522.003,5055531.981,5142218.594,5268681.063,5285823.181,5978425.791,5650260.324,5156215.111,4927319.545,4414724.663,4291819.229,4339730.458,4000308.051,4944998.189,3964092.756,4266766.161,4129074.121,4567839.436,5133676.425,4029067.279,4150076.504,4450136.71,4351785.089,4769816.345,4200263.386,4363396.4,4593720.745,4640426.284,,,,,,,
Europe & Central Asia,ECS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,9050460.734,9101331.929,9497811.588,9876616.108,9936637.465,9990060.031,10448403.81,10543517.71,10785290.47,11058145.23,10961774.78,10771439.83,10676427.85,10692610.09,10760570.29,10878536.91,11048534.86,11137126.08,11290181.14,11306247.07,11706235.63,11301662.5,10616013.88,10265604.24,9748546.018,9677678.518,9814552.891,9387364.328,10186397.97,9091970.761,9447828.22,9327313.468,9734665.293,10416468.17,9309384.808,9393741.358,9694909.388,9541145.441,9884410.999,9020106.606,9271012.666,9372189.068,9398206.524,,,,,,,
Ecuador,ECU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,13651.5739,12552.5025,13151.5483,14205.3605,15880.1861,16944.7733,18558.7328,19756.3034,20950.1594,22337.0345,23548.427,25095.7716,25608.8504,24799.7518,26119.651,27254.1464,28409.6361,28130.0391,29861.918,29978.649,30859.4911,32029.751,33098.36,33609.924,36622.328,38984.728,41250.815,41388.371,40663.024,37373.914,39805.121,41166.86,42616.27,44122.401,45931.824,47049.334,48495.587,49801.889,47603.308,49448.32801,50320.69803,51593.66338,52746.57269,,,,,,,
"Egypt, Arab Rep.",EGY,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,56857.501,56632.349,59141.651,56631.857,61890.489,64845.898,70997.765,72555.628,73771.799,76851.14,84807.931,93496.614,99916.234,105939.221,111771.209,115518.901,120335.975,121942.217,129322.641,135711.255,139101.6501,141847.456,148268.623,150970.47,146652.195,155524.883,159241.031,165320.704,170721.566,177970.045,184459.7407,187292.4462,202779.0124,211890.8016,223361.4238,243789.5327,256320.5954,266252.2745,269736.626,266325.4299,280255.5766,288287.828,295499.7454,,,,,,,
Euro area,EMU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3346873.684,3387770.019,3513379.213,3702778.339,3674724.036,3522917.781,3725069.163,3688109.706,3797905.351,3936023.73,3862983.559,3740695.616,3623468.373,3605770.569,3642623.194,3648259.468,3653187.962,3661293.803,3702785.532,3760737.818,3607947.083,3605658.686,3491196.869,3418798.186,3423038.133,3463880.04,3526679.456,3503808.672,3457883.332,3403319.523,3444393.411,3457051.919,3466443.289,3534670.966,3531294.262,3512554.317,3490350.875,3457807.908,3404930.251,3220405.499,3247113.77,3171535.085,3160160.765,,,,,,,
Eritrea,ERI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2915.0338,2934.123,2871.7766,2919.6667,2868.3485,2805.2327,2809.2898,2856.1121,2872.3434,2916.0853,2974.4804,2972.4192,2972.7117,3041.2568,2949.3716,3016.3538,3160.371,3097.8786,3131.5131,3255.0843,3335.2411,3334.6589,3688.5283,3457.7812,3603.5561,3751.3187,4186.3125,4543.0152,4670.6717,4939.413,4981.2584,4725.5075,4456.5509,4481.7148,4532.7421,4476.2926,4483.4227,4868.8631,4954.7574,4751.093152,4844.785693,4912.880173,4977.888033,,,,,,,
Spain,ESP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,173364.362,183755.76,197677.109,211641.504,225300.035,230871.757,249915.399,242955.113,243130.689,256038.744,269540.186,274923.577,268301.774,272032.249,262132.712,255905.052,261037.137,259342.83,268265.705,288737.888,293343.061,300579.879,308497.849,293901.601,306314.424,319459.334,309786.213,329912.391,343785.337,363569.604,381031.15,377629.971,397417.357,407869.657,421107.428,437016.741,430218.332,439904.168,404869.429,372822.5154,354618.0226,353857.3861,348257.2922,,,,,,,
Estonia,EST,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,64921.3432,65084.3648,66959.8239,68227.4648,69064.0488,70829.7248,69841.0407,71036.2928,70286.3214,70792.3712,70666.1103,70863.4169,70756.1858,69709.1091,68788.0311,68662.1093,69465.6839,69382.1037,69888.796,68716.2918,55787.31741,51527.4219,41259.5838,34874.9733,34255.4135,31933.334,32604.2831,32114.2147,19347.233,18098.9796,17768.8082,17940.1633,22955.3596,19449.73738,20024.42742,20053.5829,19628.3862,23503.7062,21871.9123,18815.60914,22767.1259,24378.84606,23292.77921,,,,,,,
Ethiopia,ETH,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,54446.07,54376.102,53622.463,55350.484,51260.337,50931.592,51242.885,54505.545,52141.327,54010.331,58090.723,54772.993,57626.868,57482.025,55886.913,56113.395,59176.544,57709.267,57246.245,61350.887,67300.58055,63661.39064,68922.40705,65357.9845,65880.9686,69202.104,71509.731,73810.378,190909.59,217793.994,183617.668,144657.84,186749.543,171731.661,175248.634,200010.181,175184.51,189006.75,175266.23,182032.5841,182771.1979,184045.8761,185292.1681,,,,,,,
European Union,EUU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,4595428.711,4633749.25,4796545.012,5035955.068,5014162.35,4922983.113,5184058.947,5193346.716,5348747.652,5508796.9,5406309.438,5240913.305,5125474.154,5113291.173,5150577.349,5165147.773,5188641.071,5187987.333,5217133.675,5220880.288,4915476.563,4812873.167,4638852.825,4543379.093,4538646.07,4595675.817,4667546.316,4602666.087,4477948.039,4381870.25,4447153.156,4457182.356,4444497.198,4552725.999,4556116.971,4524824.963,4528050.386,4487310.007,4418216.851,4173804.272,4237719.787,4160115.73,4116310.463,,,,,,,
Fragile and conflict affected situations,FCS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2993389.251,2066108.336,2256588.211,2601973.897,2071738.45,2235487.669,2154398.67,2566106.055,2733716.855,3111820.291,3057548.814,2655156.6,2938356.013,3501367.005,2659795.147,2541745.752,2616365.935,3264654.97,2635141.954,2554857.105,3434242.225,3039820.139,4190118.528,3164568.069,3239030.818,3428183.222,3026018.711,3093242.697,3881120.785,3535582.886,3514419.211,3162334.012,3311789.084,3443075.579,3434242.613,3561120.128,3640203.861,4074220.863,3605221.049,3376871.097,3556899.76,3789201.922,3819095.014,,,,,,,
Finland,FIN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,58988.57,58500.5289,62873.61655,67698.9441,64265.455,64026.7865,69904.91515,69674.7709,75196.47754,75507.48554,76384.82189,66642.99221,64738.79341,63672.65579,64221.98242,68584.54169,68781.45654,68787.44054,72039.80852,72671.06844,75555.06141,75468.13313,71840.83651,73474.77034,80759.09578,77426.35974,83954.85492,82093.03433,77932.968,76491.326,75117.479,80288.01944,83951.8501,95013.026,88571.158,76199.7899,88152.9764,85742.2331,78384.73416,74993.88634,84371.53873,76124.62559,69072.93872,,,,,,,
Fiji,FJI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1144.09413,1157.89338,1165.2772,1228.97133,1376.48279,1327.95922,1309.14888,1456.96255,1461.90432,1627.80991,2072.84375,1929.5288,1943.8613,1917.84897,1619.3788,1807.24064,1857.3411,1853.8447,1985.6214,2189.0437,2328.8648,2172.7677,2001.1226,2100.3313,2084.0727,2182.1965,2222.8921,2217.2037,2322.7131,2090.7985,1574.6846,1639.3596,1806.9992,1931.6877,1810.4797,1836.0699,1945.9711,2097.6959,2123.9629,2336.074952,2163.922287,2213.242874,2258.173057,,,,,,,
France,FRA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,614501.57,629907.505,650356.94,691091.495,674903,634882.235,679365.4,667440.965,687571.95,697434.69,675156.85,621534.31,597074.4,584373.15,575218.36,561940.72,549474.89,547516.39,533912.04,547917.63,554685.28,580971.95,564014.19,541094.38,538140.6,543013.14,572529.08,565220.99,577851.541,563699.027,559922.199,565204.3298,557850.1275,564607.176,560648.8432,557130.1263,547361.3761,540947.1359,544424.0617,527525.7765,532133.0404,502656.655,499146.6345,,,,,,,
Faroe Islands,FRO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,22.128257,24.944894,28.033261,27.281874,26.823079,26.356311,19.6614529,24.363107,25.418594,26.679296,27.951877,32.945073,34.057384,35.173601,36.301586,38.050325,40.156637,42.118156,43.939884,45.778874,47.63686,48.517143,49.427856,50.3221,50.622584,57.82718,58.091752,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,6244.1816,4699.55166,5009.83272,8158.57533,7982.39007,9635.51026,10058.58951,10487.49776,11269.54939,12333.09497,11250.5051,11074.70981,11533.7268,11023.74193,11166.77568,12286.40134,9859.38475,10316.5665,9294.46917,10919.78011,12276.85768,11480.43134,14096.5123,11793.39091,12266.2763,13230.3662,13569.32261,12977.42718,38130.0347,35739.9532,32923.10176,13751.4016,12656.0146,14728.7863,15137.5402,14185.9193,13966.24445,13080.5403,61809.4079,14325.64265,34053.55242,34324.76231,34570.62658,,,,,,,
United Kingdom,GBR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,839587.41,837410.77,822151.68,863336.04,823515.68,809418.44,824663.31,833515.83,830538.8,876952.44,806582.53,789385.06,772803.8,763225.32,730850.52,766610.11,786061.18,785723.22,787867.03,775919.13,777244.23,782637.35,761019.6,733575.46,728677.75,728336.09,744362.82,716185.48,705167.71,680102.478,673897.408,683080.0911,661572.36,670993.347,662917.5991,659108.0918,658331.2438,646412.1481,635417.1726,584940.8797,609586.561,568061.8289,585779.7833,,,,,,,
Georgia,GEO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,49641.595,49655.615,52152.699,54661.047,57002.976,52994.038,52281.977,51638.154,51226.87,51216.748,51361.645,51528.678,50752.148,49271.241,48789.043,47876.477,46727.993,46829.499,47706.739,46751.864,38220.5924,31422.526,27307.6154,23015.2493,16492.9776,13616.2717,12931.4294,12076.9571,11244.96563,10982.3658,11554.30561,9788.1363,20647.4741,9653.4444,10168.475,11190.1678,11840.2366,12884.9934,12282.1374,13250.12002,13108.62377,14665.8003,14627.74929,,,,,,,
Ghana,GHA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,21483.251,21120.576,21298.028,22733.063,19453.7264,20607.197,21131.288,24023.142,21038.526,22211.9,26282.724,23534.1,25777.835,22856.469,23253.661,22039.287,22821.097,23951.26,23003.631,25116.851,29495.58297,24852.77602,28645.7817,27635.0507,27994.319,30510.819,30600.449,31402.41,130472.489,94526.399,107699.825,104386.21,92865.732,108030.308,71082.313,113159.707,104044.725,107333.767,124072.65,104912.6355,106432.6926,107126.2155,107784.2944,,,,,,,
Gibraltar,GIB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,75.0005781,,,,,,,,,,101.33741,91.5696294,101.9960503,92.6998286,89.7441365,95.975951,125.096615,124.55158,155.576061,146.733922,159.451771,219.415677,257.86306,261.326759,305.461607,302.597532,305.73852,318.425797,334.254696,346.940241,356.180185,362.311355,368.847075,384.493309,387.802926,,,426.49841,,,,459.115655,473.0057293,,,,,,,
Guinea,GIN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,49112.868,48043.582,47612.429,51465.736,41686.134,44290.516,45401.131,52358.442,45070.917,48812.42,59798.244,50814.584,57824.599,54271.776,53980.839,49208.108,49321.318,51419.15,48399.699,52367.111,65170.672,52861.472,60026.43,56361.519,56326.349,62537.279,61747.238,62164.736,116336.8,89859.983,84360.143,80294.726,102233.507,75067.41,76276.002,81922.61,101496.413,91126.982,135227.869,160212.122,100274.0399,100814.3921,101348.9883,,,,,,,
"Gambia, The",GMB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,806.07587,817.53221,815.63125,838.2016,799.06408,837.41974,863.64823,932.39336,903.46225,929.08408,1043.19143,993.12933,1053.11598,993.28075,981.26591,993.34267,1026.49837,1053.0616,1099.01907,1126.82249,1189.5885,1142.19488,1179.6009,1164.03682,1195.51436,1244.1703,1240.7395,1251.1653,2088.6459,2714.8476,2864.9869,3730.6084,3407.835,2438.47282,3115.4536,3001.6,3751.6136,4029.4209,3350.4432,3012.976659,3481.573204,3505.924459,3529.23153,,,,,,,
Guinea-Bissau,GNB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,915.5468,908.9924,921.956,985.576,942.80109,1089.3875,1181.1347,1232.4187,1079.6068,1143.2457,1278.3216,1296.4635,1573.5144,1448.3573,1396.0799,1210.1263,1198.1789,1229.3936,1322.1188,1426.6742,1628.8117,1495.2571,1592.9894,1580.6816,1598.6278,1701.0715,1693.0587,1709.1528,6512.3608,8396.1748,6791.4424,7464.8707,5926.6406,10897.1552,7123.6567,5582.0385,10458.9408,6842.4988,5808.0868,5046.757568,7536.357813,7571.176845,7604.734497,,,,,,,
Equatorial Guinea,GNQ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,120.086456,121.622938,123.939822,128.144789,131.225921,135.176114,138.388315,144.878031,146.641581,156.55022,158.31283,156.859067,173.093577,178.145716,180.290524,191.802574,198.72359,201.099334,205.716017,240.831776,243.380047,656.363545,1057.039888,1476.239755,1878.04334,1991.990874,2146.816459,2937.211666,3524.99869,3782.63913,4048.32908,5277.99739,,,5553.97954,5675.88963,5693.14183,5927.13969,5766.37061,5840.522218,6099.113908,,6374.171054,,,,,,,
Greece,GRC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,38651.134,43150.9068,50556.2472,54226.5397,54286.2437,56236.2834,61469.8539,63822.7467,66914.5064,70212.0899,70435.3453,69870.2276,71480.3741,75319.7872,77161.4211,80628.9231,79900.3365,79379.3968,90115.8016,94856.8211,96659.0445,95667.0694,96932.2341,96322.2887,97432.0727,99302.9466,102354.4439,106166.9433,113865.027,109857.752,115225.458,114019.901,115164.4186,118731.242,118117.942,120036.209,117313.2946,127392.258,117310.663,113365.7988,107505.9791,105013.9336,100571.1707,,,,,,,
Grenada,GRD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,61.630936,61.595327,68.40271,71.99634,66.641776,73.940717,69.822271,75.673537,74.216947,73.095184,73.725231,113.463679,120.829387,134.652306,135.971801,109.159013,108.209904,107.868477,112.446569,114.82145,157.901249,157.455163,157.733335,156.3931,185.626991,177.638538,197.291173,208.009707,205.602912,221.827862,474.9675,444.687873,479.72813,473.3431,501.036206,562.250665,628.852762,625.75656,643.730012,645.0806836,682.6576921,705.6846855,726.1854197,,,,,,,
Greenland,GRL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,8503.6409,9090.5758,9696.0899,9950.3306,10379.2405,10856.1961,10175.4074,11446.5081,12080.1064,14210.7581,13835.0275,12517.8603,14509.1781,12528.6611,13405.632,13736.9985,13913.1103,14421.318,15033.4155,14620.0153,14907.3608,16838.0136,16635.2634,18470.0739,18478.472,19535.9363,19900.9513,19295.8504,87558.712,23117.744,70005.686,21772.123,31424.57,55215.322,24367.657,41739.125,27001.199,34084.597,32857.908,37118.66433,30327.54698,30950.25374,31515.45018,,,,,,,
Guam,GUM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,40.177074,38.320182,39.946506,41.705609,42.0724455,44.0453899,43.6237358,45.7725378,47.8332764,49.7354901,51.1198351,52.7779396,53.5306688,55.2394511,56.3446434,57.2635875,58.4247229,59.7245072,61.3722072,59.5164813,60.1849157,61.4934162,62.9747314,64.4612187,65.8566316,67.2026511,68.4943945,69.7976531,66.967334,68.2443397,69.55195,70.8618956,72.248862,73.5058179,74.8363805,76.0846518,77.3803765,78.7497834,80.2123132,81.4806287,83.62124564,84.76965344,85.8694585,,,,,,,
