Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
East Asia & Pacific (excluding high income),EAP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,0.81579,0.84214,0.84597,0.8477,0.84022,0.83698,0.82523,0.81902,0.82337,0.82806,0.83326,0.84748,0.86099,0.86756,0.87756,0.88318,0.89334,0.90438,0.90677,0.92258,0.92974,0.93722,0.94346,0.95013,0.95925,0.96424,0.96807,0.9691,0.97132,0.97862,0.98238,0.98703,0.9888,0.99289,0.99656,0.99346,0.99639,0.99805,0.99893,1.00244,1.00161,1.00491,1.00585,1.00708,
Early-demographic dividend,EAR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.67893,0.67983,0.68454,0.68845,0.69005,0.70056,0.70839,0.71202,0.7159,0.72352,0.72748,0.73565,0.73858,0.74954,0.74989,0.75828,0.76772,0.7742,0.78341,0.78591,0.79254,0.80443,0.81244,0.82303,0.83162,0.83535,0.83949,0.85187,0.8612,0.87318,0.8787,0.88622,0.89642,0.93292,0.93486,0.94175,0.94823,0.95607,0.96885,0.98007,0.98461,0.98942,0.99121,1.01679,1.01731,1.01769,1.03001,1.02642,1.02518,
East Asia & Pacific,EAS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,0.78278,0.78032,0.83302,0.85609,0.85908,0.86066,0.8545,0.85258,0.84282,0.83798,0.84238,0.84703,0.85159,0.86449,0.87676,0.88222,0.89137,0.89664,0.90543,0.91515,0.91729,0.9311,0.93762,0.94426,0.949,0.95548,0.9636,0.96805,0.97155,0.97245,0.97438,0.98083,0.98422,0.98836,0.98986,0.99358,0.99686,0.99392,0.99657,0.99803,0.99875,1.00188,1.001,1.00405,1.00508,1.00608,
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.96456,0.96555,0.96664,0.9671,0.96718,0.96766,0.96764,0.96867,0.96995,0.97123,0.97114,0.97263,0.97102,0.97138,0.97235,0.96771,0.96428,0.96624,0.9615,0.9602,0.95721,0.96134,0.96342,0.96802,0.96967,0.97377,0.9799,0.97902,0.97861,0.98331,0.98653,0.98806,0.9888,0.98965,0.98287,0.98307,
Europe & Central Asia,ECS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.97171,0.97199,0.97236,0.97691,0.97315,0.97815,0.98202,0.97925,0.98007,0.98004,0.98175,0.9864,0.98534,0.9887,0.98807,0.98868,0.98963,0.99018,0.98902,0.98756,0.98791,0.98962,0.99146,0.98928,0.98715,0.98638,0.98727,0.98694,0.98491,0.98369,0.9842,0.98245,0.98078,0.97998,0.98236,0.98273,0.98448,0.98545,0.98708,0.98832,0.9873,0.98696,0.98883,0.99466,0.99532,0.99526,0.99566,0.99061,0.99083,
Ecuador,ECU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.94324,0.94406,0.94668,0.95649,0.96413,0.96199,0.9649,0.96544,0.98308,0.97162,0.97968,,0.99702,1.00262,0.99584,0.99951,1.00035,1.00279,,,,,0.99879,,,1.01157,,1.01418,1.0115,1.00575,1.0103,1.00486,1.00785,1.00228,1.00459,1.00568,1.00665,,1.02678,1.02145,1.02351,1.02808,1.02395,1.02267,1.02246,1.02095,1.01995,1.02192,
"Egypt, Arab Rep.",EGY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.6184,0.61954,0.62062,0.62412,0.61847,0.63041,0.63877,0.64478,0.65713,0.66282,0.67884,0.69192,0.70735,0.72541,0.7436,0.76126,0.7739,0.76398,0.79858,0.81632,0.82344,0.85558,0.86283,0.85103,0.88577,0.81125,0.87682,,0.9231,0.93284,0.94193,,0.95052,0.95747,,,,,0.97607,0.97123,0.96888,0.98528,0.98574,0.99601,,0.99319,0.99414,0.99651,
Euro area,EMU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.96928,0.96951,0.97161,0.98166,0.97085,0.98222,0.99103,0.9864,0.99061,0.99025,0.99616,1.00561,0.99899,1.00588,1.00458,1.00496,1.007,1.00764,1.00435,1.00478,1.0053,1.00679,1.00817,1.00767,1.00048,0.99909,1.00097,0.99918,0.99773,0.99891,0.99797,0.99972,0.99703,0.99767,0.99894,0.99794,0.99638,0.99763,0.99738,0.99339,0.99253,0.99166,0.99172,0.99528,0.99592,0.99582,0.99678,0.99289,0.99358,
Eritrea,ERI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82333,0.78815,0.78584,0.79634,0.79661,,0.78791,0.78421,0.78929,0.75389,0.75815,0.71754,0.72784,0.73062,0.78798,0.78194,0.78276,0.80947,0.81406,0.81864,0.93625,0.83619,0.85546,,0.87478,0.8788,
Spain,ESP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.92949,0.93701,0.95075,0.94938,0.98066,0.98517,0.99126,0.99336,0.97508,1.02027,1.02223,0.99887,1.03303,1.01843,1.02072,1.03907,1.04699,1.03934,1.03775,1.02983,1.03869,1.04539,1.0482,1.0496,1.05085,1.05503,1.03131,1.03576,1.03498,1.03413,1.03155,1.03454,1.02864,1.03207,1.02966,1.02806,1.03071,1.02862,1.02205,1.0106,1.00387,1.00145,1.00694,1.00708,1.00453,1.01023,1.01564,,
Estonia,EST,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02501,1.02225,1.05049,1.04414,1.03699,,1.0166,1.01863,1.02329,1.01794,1.01774,1.0235,1.0171,1.01028,1.01449,1.01461,1.01309,1.0055,0.99398,0.99148,0.99229,0.9921,0.99391,0.99779,1.00455,1.01176,,
Ethiopia,ETH,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.43451,0.44197,,0.4517,,,,,,,,,,0.60668,,,,,,,0.69535,0.75968,0.74524,0.67538,0.63603,0.60508,,,0.62294,0.65727,0.68757,0.69775,0.69989,0.73509,0.78271,0.81425,0.83641,0.86277,0.89218,0.90125,0.91225,0.92272,,,0.92146,,,,
European Union,EUU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.97598,0.9762,0.97775,0.98543,0.97828,0.98666,0.99315,0.9908,0.99376,0.9939,0.99836,1.00554,1.00169,1.00613,1.00467,1.0053,1.00706,1.0084,1.00648,1.00411,1.0042,1.00753,1.01035,1.00638,1.00206,1.00237,1.00356,1.00164,1.00217,1.00293,1.00193,1.00285,1.0009,1.00192,1.00248,1.0006,0.99945,0.99927,0.99839,0.99553,0.9939,0.99348,0.99312,1.00096,1.00134,1.00083,1.00095,0.99763,0.99792,
Fragile and conflict affected situations,FCS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.6281,0.62493,0.63278,0.63846,0.64826,0.65321,0.65794,0.66613,0.67145,0.68555,0.69933,0.71331,0.74282,0.74687,0.74925,0.73902,0.74528,0.7653,0.76351,0.76458,0.76525,0.77168,0.77484,0.77301,0.76605,0.76511,0.76393,0.7619,0.76227,0.77349,0.77739,0.77414,0.77819,0.79017,0.77549,0.80025,0.80529,0.81004,0.81799,0.82428,0.83276,0.8392,0.8448,0.84992,0.85111,0.86689,0.87277,0.87435,0.87628,
Finland,FIN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,1.01688,1.02584,1.02892,,1.05043,1.04933,1.05188,1.0542,1.05863,1.05712,1.0668,1.06464,1.08516,1.08932,1.08514,1.08585,1.08339,1.07691,1.08712,1.09401,1.1061,1.09169,1.08613,1.07793,1.09221,1.07399,1.05196,1.0477,1.04842,1.05447,1.0566,1.05271,1.02023,1.02006,1.02063,1.02225,1.0224,1.02357,1.02248,1.02109,1.02188,1.05432,1.05676,1.05718,1.05761,1.05626,,
Fiji,FJI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.92949,,0.96286,0.9537,0.98115,0.99251,1.00113,1.00133,1.00678,,1.0137,1.01268,,1.01312,1.00171,1.00126,1.00404,1.00668,,,,0.98381,0.99825,,,,,,1.026,1.04311,1.03109,1.02784,1.03849,1.03074,1.02282,,1.03923,1.04456,1.03134,1.03707,,1.03643,1.04857,,,,,,,
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.03422,1.03429,1.07292,1.00152,1.03439,,1.03667,1.04434,1.04166,1.04771,1.09122,1.04731,1.04833,,1.04,1.03587,1.03451,1.03298,1.03168,1.02837,1.02307,1.01955,1.01505,0.98769,0.98442,0.98675,0.98921,0.99063,0.99548,0.99611,0.99773,0.99924,1.00242,1.00149,0.99844,0.99547,0.99783,0.99757,0.99833,1.00079,1.00325,1.00305,1.00568,1.00685,1.00342,1.0025,1.00116,,
Faroe Islands,FRO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,0.89784,0.94602,0.96544,,1.00172,0.9713,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01922,1.02262,,,,,,,,,,,,,,
Gabon,GAB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.8415,0.84554,0.85431,0.85458,,0.87457,0.8848,0.88762,0.89527,0.91269,0.91303,0.9135,0.91595,0.92074,0.92817,0.92617,0.93901,0.94051,0.97409,,,,,0.97821,0.96079,0.97664,0.96878,,0.97224,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.99953,0.99874,0.99977,1.00229,1.00465,1.00735,1.00904,1.01025,1.01292,1.01529,1.01833,1.01822,1.01735,1.01488,1.01612,1.02111,1.01525,1.01483,1.01698,1.01897,1.02197,1.0184,,,,,,1.00256,1.00388,1.0056,1.00513,1.00842,1.01961,1.01613,1.01625,1.01884,1.01287,1.00748,1.00484,0.99955,1.00344,0.99975,1.02419,1.02166,1.01641,,1.01539,,
Georgia,GEO,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.82414,,,,,0.87278,,,,,0.98368,0.97435,0.97152,0.9514,0.95646,0.99798,0.99019,,1.01502,1.02469,1.05137,1.04945,1.0411,1.03958,1.03953,1.07647,,1.01989,,,,,1.0081,1.01177,1.01436,1.01026,1.01057,1.01249,
Ghana,GHA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.76352,,0.7695,0.77371,0.76152,0.75323,0.75146,0.75229,0.75654,0.76566,0.76484,0.76479,0.75349,0.74889,0.74134,,0.7559,0.76608,0.77658,0.77961,,,,,0.84221,,,,0.88508,0.89591,0.91021,0.91297,0.91597,0.90612,0.91941,0.93884,0.94866,0.95231,0.95011,,0.95833,0.9631,0.96705,0.97812,0.98152,0.99612,0.99687,1.00222,1.00832
Gibraltar,GIB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.02472,1.0349,1.01828,1.02948,1.01807,1.04852,1.14861,1.0469,1.06554,1.07525,1.04872,1.05114,1.03401,1.03223,0.9998,,,,,,,,,,,,,,0.80029,0.98808,1.00542,,,,,,,1.01174,1.00462,,,,,,,0.98619,0.9895,,
Guinea,GIN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.40173,,,,,,,,,,0.45982,0.45324,0.44202,0.44213,0.42596,0.4292,0.4121,,0.41525,0.41927,0.42908,,0.43285,0.44932,,0.48547,,,0.55551,,0.6188,0.64136,0.67092,0.6829,0.70732,0.72747,,0.75247,,,0.77954,,,0.78593,,,,,
"Gambia, The",GMB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.40627,,0.41739,0.43077,0.45979,0.46391,0.45883,0.47522,0.46618,0.47877,0.50478,,0.54058,0.56801,0.57568,0.58539,0.59144,,0.57807,,,0.65355,0.67047,0.69111,0.7036,0.74931,,,,,,,,,,,,1.01834,1.01481,1.00113,,,,,,,,,
Guinea-Bissau,GNB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.43758,0.62544,,,,0.53052,,0.4608,0.43593,0.43513,0.44311,0.43731,0.45488,0.46452,0.48146,,0.52303,0.52369,0.54517,,,,,,,,,,,0.64464,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.6939,,,,,,,,,,,,,,,,,,,,,,0.81862,0.86874,,,,,,0.72895,,0.86631,,,0.90676,,,,,,,,,,,,,,
Greece,GRC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.90957,0.90875,0.90768,0.90702,0.90922,0.91717,0.92598,0.94067,0.94894,0.95082,0.96696,0.97473,0.99661,0.9995,0.99838,0.99217,0.98375,0.98008,0.98039,0.98618,0.98743,0.99284,1.00871,0.98081,1.0163,1.01603,1.02197,1.0229,1.02157,1.03004,1.02265,1.0026,0.99427,0.97968,0.96558,0.96124,0.95644,,,0.97034,0.98008,0.97519,0.97304,0.96468,0.95957,0.96536,0.97104,,
Grenada,GRD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.95097,0.99467,,,,,1.00906,1.00692,1.00687,1.00803,1.07201,1.08514,1.06395,1.02517,1.02205,0.93849,,0.96008,,,,,1.03847,,,,,,,,,1.02287,0.9847,1.01572,0.99723,,0.98139,0.93047,0.96585,0.99037,,,0.96145,0.98084,0.97118,0.99113,0.98673,1.00447,
Greenland,GRL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.81075,0.82581,0.82981,0.82858,0.84302,0.84594,0.85063,0.85354,0.84139,0.83981,0.84258,0.84963,0.86615,0.85659,,,,,,,,,,0.8676,,,0.86563,,0.8751,0.86639,0.89701,0.90466,0.9113,,0.92369,0.93059,0.93838,0.94651,0.95426,0.96426,0.96621,0.96691,0.96424,0.95998,0.96195,0.95891,0.95971,0.96256,0.96636,
Guam,GUM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.99893,0.98888,0.98953,0.99655,,1.01228,,,,,,,,0.99963,1.00974,1.01562,1.00798,,,,,,,,,,,,0.97767,,0.98099,,,,1.00597,,0.97781,1.00052,0.98768,1.00057,0.99586,0.99501,,,,,,,
High income,HIC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.91038,0.91339,0.91307,0.92756,0.93531,0.95042,0.96557,0.97753,0.99313,0.99549,1.00119,1.00705,1.00317,1.00237,1.0025,1.00252,1.0043,1.00332,1.00061,0.99864,0.99818,0.99856,0.99859,0.99669,0.99475,0.99839,0.99756,1.00188,1.00778,1.00772,0.99934,1.00261,0.99966,1.00025,1.00175,1.00014,0.99868,0.99845,0.997,0.99793,0.99448,0.99457,0.99247,0.99532,0.99558,0.99587,0.99267,0.99138,0.9919,
"Hong Kong SAR, China",HKG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.91488,0.92055,0.92488,0.92932,0.93372,0.95222,0.95262,0.96848,0.99197,1.00256,1.0117,1.02742,1.03751,1.03708,1.0328,1.03376,1.0234,1.01682,,,,,,,,1.02515,,,,,,,,,,,,,,,,1.0041,0.99394,0.99425,0.99878,1.00293,1.00417,1.00733,
Honduras,HND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.98787,,,,,,,,,,0.99881,,1.01093,1.01132,1.02799,,,,,,,1.04299,,,,,,,,,,,,,,,1.06282,1.07399,1.07654,,1.07252,1.06903,1.0682,1.06417,1.04717,1.06183,1.0548,1.05166,,
Heavily indebted poor countries (HIPC),HPC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.64429,0.64492,0.65253,0.65707,0.66497,0.66618,0.66986,0.67818,0.68995,0.69332,0.70421,0.71197,0.7379,0.74255,0.74958,0.74479,0.75227,0.76625,0.75978,0.76518,0.76881,0.77601,0.77948,0.78065,0.77763,0.77336,0.76878,0.77424,0.77494,0.79125,0.79896,0.80336,0.80571,0.81605,0.81171,0.83279,0.84312,0.849,0.85821,0.86877,0.87748,0.88648,0.89286,0.89985,0.90258,0.91223,0.91691,0.91989,0.92155,
Croatia,HRV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03076,1.02493,1.02454,1.02241,1.01562,1.01122,1.01033,1.01085,1.00923,1.00939,1.00876,,1.02232,1.02247,1.02423,1.02589,1.0267,1.0494,1.02679,1.02675,1.02404,1.02325,1.03194,1.03202,1.03299,,
Haiti,HTI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.91967,0.93352,0.95589,0.949,0.95812,0.96343,0.97037,0.97312,0.97889,0.98058,0.98604,0.99735,0.99748,0.99746,0.99972,1.00224,1.00522,1.00746,1.00947,1.00338,1.00207,1.00167,,1.01837,1.01999,1.01839,1.01518,1.00914,1.00333,0.99887,0.9988,0.99877,0.99568,0.98834,0.98662,0.98789,0.99075,0.98606,0.99002,0.9889,0.98599,0.98621,1.0015,1.00186,1.00297,0.99355,0.99905,,
IBRD only,IBD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.77715,0.77566,0.77392,0.7727,0.7735,0.80453,0.81938,0.82141,0.82189,0.82581,0.8237,0.81912,0.81451,0.82115,0.81986,0.82069,0.83781,0.84684,0.85252,0.85587,0.86238,0.87081,0.87826,0.88484,0.89447,0.90021,0.90449,0.91243,0.92053,0.92816,0.93104,0.93486,0.94017,0.96361,0.96754,0.96992,0.9739,0.97885,0.98717,0.99621,0.99295,0.99502,0.99805,1.02096,1.02322,1.02171,1.03219,1.02739,1.02675,
IDA & IBRD total,IBT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.75183,0.75129,0.7517,0.75134,0.75232,0.77947,0.79298,0.79679,0.7995,0.80335,0.8024,0.80023,0.79821,0.80057,0.80074,0.80266,0.82002,0.82808,0.83287,0.8375,0.84236,0.85065,0.85771,0.86365,0.87233,0.8777,0.88246,0.88984,0.89689,0.90476,0.90816,0.91196,0.91539,0.93541,0.93683,0.94233,0.94696,0.95192,0.95997,0.96789,0.96728,0.97015,0.97444,0.99072,0.99303,0.99357,1.00042,0.99805,0.99737,
IDA total,IDA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.60788,0.61121,0.62567,0.63028,0.63298,0.63846,0.64429,0.65786,0.67553,0.68204,0.69171,0.70552,0.71955,0.70421,0.71267,0.72119,0.73733,0.74285,0.74591,0.75771,0.75653,0.7673,0.77471,0.77946,0.7856,0.79064,0.79777,0.80564,0.81085,0.82201,0.83021,0.83698,0.83777,0.85015,0.84555,0.8639,0.87359,0.88117,0.89113,0.89893,0.90745,0.91435,0.92332,0.92462,0.92848,0.93497,0.93445,0.93855,0.93856,
IDA blend,IDB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.61382,0.62452,0.63773,0.65434,0.66188,0.66762,0.6723,0.68493,0.72216,0.73311,0.73774,0.74633,0.74761,0.72194,0.71095,0.73807,0.76426,0.76688,0.75269,0.77269,0.75736,0.76673,0.77414,0.77683,0.78446,0.79202,0.80368,0.80835,0.80792,0.80965,0.81409,0.82128,0.81219,0.83348,0.83401,0.84854,0.85874,0.86756,0.87715,0.8898,0.89087,0.89548,0.91486,0.91466,0.91807,0.9171,0.90905,0.912,0.91141,
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.80602,0.80025,0.79927,0.78687,0.77275,0.81694,0.83704,0.83708,0.8397,,,0.84,0.85873,0.89785,0.90073,,,,0.90843,0.92297,0.93059,0.93865,0.94579,0.92803,0.93451,0.93189,0.93163,,,0.96485,0.97027,0.97832,0.98074,0.98284,0.98685,0.97549,0.98286,0.97889,0.98417,0.98267,1.02081,1.02226,1.00822,0.98449,0.98228,0.98564,0.9959,0.99365,0.9934,
IDA only,IDX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,0.60616,0.60596,0.62102,0.61989,0.61985,0.62532,0.63193,0.64551,0.65336,0.65657,0.66829,0.68394,0.70424,0.69485,0.71545,0.71207,0.72253,0.72977,0.7433,0.75028,0.75754,0.76903,0.77651,0.78251,0.78755,0.79087,0.79524,0.80478,0.81306,0.82947,0.83969,0.84592,0.85122,0.85881,0.85164,0.87182,0.88092,0.88759,0.89717,0.90271,0.91475,0.92267,0.92677,0.92906,0.9328,0.94277,0.94587,0.95041,0.9509,
Isle of Man,IMN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.57891,0.5825,0.59209,,0.59987,0.60352,0.60766,0.60001,,0.61098,0.61897,0.6159,0.64016,0.62776,,0.65795,0.66817,0.67786,0.67543,,,,0.74025,0.75322,0.75437,0.76263,0.77586,,0.79697,0.80224,0.80988,0.83037,0.9157,,,,0.94256,0.96705,0.98997,0.98905,0.99853,1.0034,1.0725,1.06962,1.07018,1.09519,1.08402,,
Not classified,INX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,1.02605,1.02119,1.03142,1.03215,1.03944,1.03721,1.0395,1.045,1.04697,1.05397,1.05225,1.05186,1.04755,1.04539,1.04512,1.04744,1.04572,1.04355,1.04499,1.04839,1.04619,1.04194,1.01975,1.02334,1.02964,1.03813,1.04238,1.02313,1.02217,1.02796,1.03174,1.03581,1.03082,1.02734,1.03353,1.02732,1.02099,1.02287,1.02595,1.02363,1.01397,1.01053,,1.00741,1.00846,1.00691,0.99192,,
"Iran, Islamic Rep.",IRN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.57016,0.5754,0.58203,0.58279,0.60428,0.6262,0.64194,,,,,,,,0.77207,,,0.78933,,0.81819,0.84056,0.85126,0.86524,0.87579,0.88763,,0.91261,,0.92595,0.93347,0.93689,0.94365,0.94533,0.96031,0.96529,0.9684,0.98807,0.96559,0.95641,0.95445,0.95403,0.95182,0.9768,0.99553,1.00529,1.01883,1.01711,,
Iraq,IRQ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.42626,0.424,0.43411,0.44901,0.483,0.5024,0.5485,0.58039,0.6968,0.73724,0.77534,0.78923,0.79326,0.7789,0.76454,0.75901,0.76796,0.79059,0.77373,,,,0.78653,,,0.7888,,,0.77841,0.77142,,,0.81222,0.7908,,,0.8138,,,,,,,,,,,,
Iceland,ISL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.91834,,,,0.92724,0.92327,0.94559,,,,,,0.96089,0.95677,,0.96188,,0.97627,0.97585,,,,0.99058,0.99027,0.98486,0.98964,,1.00685,1.01786,1.02583,1.02401,1.02296,1.02354,1.00171,0.99594,1.00692,1.02913,1.01894,1.01747,1.01159,1.00465,0.99769,1.01832,1.01443,1.00389,1.00102,0.99555,,
Israel,ISR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,1.03872,1.03674,1.04242,1.04741,1.04397,1.03957,1.04619,1.05011,,,1.03825,1.04728,1.04906,1.04939,1.04413,1.05087,1.04025,1.04475,1.04042,1.02548,1.027,1.0188,,,,,0.99062,0.99517,0.99566,0.99153,0.98776,0.99906,0.99994,1.0026,1.0065,1.01152,1.01291,1.01358,1.01202,1.01203,1.01079,1.00928,1.00825,1.01296,1.01277,,
