Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ecuador,ECU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,55.70481,54.9385,58.51634,61.30705,65.22124,69.5995,71.35237,70.4563,74.354,77.36466,81.16129,83.93033,87.65833,90.00857,90.5358,,93.42553,94.91965,,,,,,94.91015,92.70545,92.2842,95.57845,,96.97189,97.24127,97.66513,97.31588,96.6519,96.30125,100.41658,99.77066,99.12251,,97.21449,103.19583,106.97346,108.20713,108.69616,112.22914,106.40484,103.55574,105.41585,104.43368,
"Egypt, Arab Rep.",EGY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,56.34807,53.15688,56.60367,58.62632,61.35331,62.42065,62.576,54.6615,36.42525,46.74697,55.6728,,,,,74.19448,74.8296,,,,,,,,,,88.92305,,93.04898,91.26548,89.39921,88.23806,88.66969,90.18924,91.97186,87.35761,90.92532,,93.51346,96.02799,,,100.53014,,,96.90645,97.18955,100.68521,
Euro area,EMU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,95.03505,95.03158,95.19182,95.28992,95.71251,97.45512,97.0345,96.98461,96.69458,96.36338,96.61675,96.41029,96.44504,96.12526,96.66045,97.02199,97.09871,95.99028,97.29435,97.40938,97.7322,97.7692,98.20141,98.10017,97.20039,96.51947,96.49624,96.26325,96.68692,97.00647,97.67585,98.71989,97.37316,97.24814,96.62651,95.16911,95.20503,96.73779,96.87933,96.5963,96.47604,96.27667,95.57531,95.31963,95.19585,95.98895,95.12383,95.40726,95.45505,
Eritrea,ERI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91691,31.7731,42.5864,47.23898,,45.38903,48.50745,49.49895,48.97085,55.22575,64.33746,79.40329,79.7165,79.34433,82.01907,87.97069,76.33065,73.28091,66.08584,61.04223,,62.84111,,64.18666,60.27051,
Spain,ESP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,98.8946,98.30962,98.97795,102.23478,103.41525,103.42911,101.14048,104.83096,102.42014,99.95972,,,101.02632,102.13337,,,,,,,,,,102.30026,,96.65484,97.13748,97.29009,97.47839,96.78925,96.1533,99.32011,99.21613,100.1019,103.35968,101.20973,100.57255,,
Estonia,EST,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.64726,90.81676,,89.43874,93.36907,95.66775,101.40708,102.95114,106.30589,102.32172,102.63627,94.97764,94.75235,95.45355,98.74659,100.63428,101.43133,103.81794,104.32083,100.09243,98.76664,96.44263,97.23144,,
Ethiopia,ETH,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,18.1588,,,,,24.59029,24.01426,22.81673,,,,,14.10828,13.96495,14.94219,,17.15014,19.81637,22.31556,27.74431,31.60785,34.92633,37.69917,43.46148,47.19114,47.29252,49.45279,51.35951,57.70274,52.54763,50.30797,,53.38833,54.1109,,,,
European Union,EUU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,95.34283,95.39524,95.3993,95.4822,96.27212,97.47407,97.51045,97.5167,97.34181,97.08749,97.06382,96.45056,96.24935,96.08988,96.75957,97.64975,97.3281,96.67676,97.39632,97.27288,97.08431,96.56031,96.97897,97.21149,96.72126,96.48781,97.01419,97.30806,97.36173,97.36984,97.76476,98.82216,97.94525,98.11234,97.92248,96.75162,96.40678,97.20971,97.1014,97.04903,97.36161,97.44744,96.8082,96.74014,96.57399,97.33527,96.66967,97.19801,97.26261,
Fragile and conflict affected situations,FCS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,39.11304,39.07352,39.64642,41.50922,41.96775,43.91483,44.94515,47.07611,48.45926,49.31477,50.16223,51.15544,51.564,51.27799,52.39276,52.30312,52.88782,51.55903,51.42645,51.44418,52.07982,52.76181,52.57272,53.44555,52.58384,52.57219,52.78996,52.52599,52.59254,52.76306,54.51842,56.47707,57.69978,60.26896,62.1454,63.52875,64.37427,65.1604,66.99133,67.45628,68.32425,69.0324,70.03443,68.1336,68.29225,68.48296,69.01254,70.11659,70.16754,
Finland,FIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.98235,105.72881,105.43655,101.63807,97.24131,96.59803,95.9705,97.05054,100.48488,101.23879,100.37601,98.01837,95.85336,96.20359,102.1508,100.87145,101.91707,100.18132,100.19322,96.77712,98.18777,98.77861,97.86471,98.62905,98.20484,100.03097,99.63838,98.88854,99.03192,100.88497,101.49832,,
Fiji,FJI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,90.89053,96.88457,96.14363,,106.59007,106.6019,110.42989,102.2887,97.15996,97.3611,,95.49031,92.0138,93.38621,95.20216,,,,,,105.12679,,103.01974,102.59126,101.67337,102.98148,103.27696,99.64178,95.01059,97.06312,102.01143,,109.3514,,111.53127,,105.87828,105.14678,,104.66778,106.26053,106.73467,,111.6333,107.01842,,,
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,93.21495,92.55279,,,93.64675,93.96993,93.72447,94.65426,94.51133,95.07129,,,,,,95.72214,94.85468,98.43558,100.91452,104.12898,106.0953,107.24879,,,,,,,93.82692,92.93037,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,62.58654,61.11777,,84.17967,88.06628,80.6623,80.87907,82.13667,81.02292,84.78328,86.58092,86.37706,75.30954,92.41981,,68.5308,67.53996,66.00888,,,59.50055,,,65.94,66.68028,68.93827,,,,,73.26525,71.19044,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0105,100.88255,100.12286,,
Georgia,GEO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.31396,95.00396,98.27801,,100.84466,118.08933,120.99609,118.18967,106.50509,112.07045,97.77066,92.03657,98.81681,102.38039,105.07451,106.47366,,101.43681,104.25811,103.50474,102.94138,115.43395,113.7016,95.50823,
Ghana,GHA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,62.82992,56.96036,,51.44994,52.70132,54.96553,56.68058,57.59391,57.36439,58.31987,61.60523,,,,,,,,,,65.5024,67.57455,,,,,,,66.46391,69.08267,65.44559,67.09993,68.19153,67.30166,73.07195,69.42504,74.65209,79.99891,81.27579,,88.06565,93.86433,94.82469,93.65453,98.75622,,94.72446,93.80911,
Gibraltar,GIB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.68085,92.25806,,
Guinea,GIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,17.9255,19.54214,,21.07171,17.26183,18.79557,18.50176,18.95903,15.41312,14.61991,14.05109,11.31078,12.21351,18.13441,16.33709,16.35331,18.73033,19.94395,19.88436,30.51739,,25.45322,29.06052,31.67451,33.42895,37.352,37.54305,47.19325,53.20788,57.48635,57.76227,50.64951,56.75359,56.91796,,60.10138,60.82592,62.25954,,59.66737,,,
"Gambia, The",GMB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,20.30999,22.67012,22.2651,21.90724,23.49695,22.80872,18.31771,23.92112,24.68905,27.45069,27.62601,31.69229,35.70227,41.95214,44.18267,46.75467,50.79954,,44.03795,,,43.27342,41.37709,40.41141,43.1251,50.3764,47.54308,,67.91743,66.12758,65.97637,63.36499,65.83168,64.35019,61.29162,59.51029,66.33713,72.35039,,67.10289,63.97331,65.68311,66.418,66.99941,67.4725,69.27261,,,
Guinea-Bissau,GNB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,6.92883,,,15.08869,11.24656,16.39478,17.80962,14.29358,13.49202,,,9.82346,6.53607,,,,,,,,,,,,28.31343,,,,,,,,,,65.14252,,,,,,,,,
Equatorial Guinea,GNQ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.38762,,,,,,45.02633,,,36.59059,,43.90512,,,41.04966,42.9639,44.38116,42.45682,44.01268,,,40.77592,,,,
Greece,GRC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,98.28376,96.4136,94.8894,94.23627,95.58894,97.01809,98.55879,101.22062,101.6748,98.75116,97.15989,95.52964,96.08874,98.19831,100.29302,105.09944,95.64282,96.56891,94.53645,,,96.56152,,,,,,,,,,,,99.29267,96.45877,99.09316,97.38446,,,95.3191,93.15334,96.98412,95.35901,95.57611,97.35756,97.33734,96.76636,,
Grenada,GRD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,96.43705,98.12944,89.91563,92.04211,,,,95.25988,85.80831,83.48398,,,,,,,,,,,,,,95.52349,,,96.46629,107.04165,,108.76699,,105.18186,120.01026,132.43671,123.12296,,,108.75547,,,,120.99553,123.00123,
Greenland,GRL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,21.99292,22.25366,24.29377,,,28.19639,29.28851,29.14379,30.2188,30.66298,32.53762,32.65407,32.63379,33.86895,35.27242,36.71995,39.5741,,,,,,,,,,45.51718,,,50.78722,55.51237,58.03934,61.58016,,67.26301,70.9242,73.92884,74.67053,77.55817,81.62691,83.62597,85.79242,84.75212,84.86329,84.66949,82.71167,79.13231,79.94133,79.69038,
Guam,GUM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,95.7632,93.21425,91.57472,91.86518,,88.15439,93.24825,87.46103,87.39526,79.51144,82.86505,84.63398,80.69239,85.42352,,,87.93921,,,,,91.26192,89.79834,,76.62527,80.18394,84.97437,,103.5862,107.87935,92.67053,,77.53695,,93.45907,93.79519,94.0495,95.53241,98.44822,92.71179,97.63735,97.37594,,,,,,,
High income,HIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,94.54808,94.34571,94.39817,94.00475,94.13771,94.63991,95.07072,95.3063,94.92441,94.93322,94.62583,94.84122,94.59339,95.53081,95.85096,95.74019,95.51272,95.51149,95.36164,95.8983,96.39469,96.73565,97.31635,96.91171,97.25854,97.19821,96.65941,96.79994,97.53895,97.67381,97.69263,97.75278,98.03447,98.69478,98.48379,98.67178,99.20289,98.6931,98.26004,98.03242,
"Hong Kong SAR, China",HKG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,107.42146,103.36689,100.64471,99.55209,103.18835,102.76375,104.6255,,,103.60888,103.95914,105.06222,105.81381,106.93779,104.02412,100.27212,94.59305,,,,,,,,,,,,,,,,100.7627,99.0784,102.26783,105.0825,104.1517,103.11366,104.49423,
Honduras,HND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,44.45108,,49.28396,,53.66914,,,,,,,62.34475,65.55922,67.51758,69.02036,68.13012,69.05493,69.38071,70.06904,,,,,77.66988,,77.2666,81.94037,,79.56629,81.09689,84.94979,87.47505,86.82107,80.90408,77.19141,,80.47022,81.62433,,
Heavily indebted poor countries (HIPC),HPC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,32.9093,32.88107,33.31291,33.84629,34.28703,35.45454,36.39235,37.96418,39.81222,40.71777,41.83274,43.64928,44.76121,45.14554,47.74996,44.42724,44.24359,43.50614,42.40834,40.85125,41.5802,42.30721,41.47649,42.33915,41.05652,40.96245,41.67524,41.27463,41.39605,42.64526,43.37972,45.91675,48.18759,49.98972,51.73077,54.35475,56.52544,58.89246,62.61058,65.71111,65.81233,65.42071,65.71099,65.48763,65.58094,65.71116,65.78729,66.16831,66.56745,
Croatia,HRV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.59665,80.25885,84.73793,85.90624,90.89969,89.48496,90.88206,95.01475,98.19368,97.35978,,103.44709,101.7197,103.87421,98.67824,93.59109,91.27276,93.08901,92.74301,94.96452,97.93856,103.48404,101.02,95.54716,,
Haiti,HTI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,27.00251,27.82901,,29.17736,31.73278,,34.53237,36.57717,38.23255,,,,,,,,,,48.51642,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,89.19537,88.58138,92.93704,99.68803,100.56154,98.05146,99.66865,104.2705,99.16376,97.56235,93.4831,92.87086,94.31862,102.44434,113.56607,103.7685,96.82936,89.25531,83.39996,81.78333,79.38161,85.10461,89.81997,,,,97.89091,98.44779,95.9895,96.41895,98.01668,99.41333,96.1854,94.62101,93.81266,98.76646,95.02565,96.58942,96.79566,97.10366,98.72742,97.53673,97.71342,96.46964,96.95035,98.59476,105.05003,,
IBRD only,IBD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,74.58393,74.63928,75.01092,75.55418,75.80993,76.51247,77.21367,78.48105,79.25449,79.99497,81.16771,82.14286,82.74577,83.44331,84.49713,85.50087,85.84331,85.8535,86.12185,85.86394,86.15526,86.53884,85.99885,87.10451,88.11452,87.34552,85.86374,85.23295,85.53535,85.61138,86.87486,87.7772,88.66487,89.67344,90.48546,91.31867,91.58635,93.37639,96.02098,96.18402,95.5902,94.53086,95.5703,95.96377,95.39106,94.69895,94.92823,95.05059,95.75261,
IDA & IBRD total,IBT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,69.40892,69.44966,69.81568,70.39327,70.62775,71.31133,71.98124,72.87994,73.67206,74.45497,75.47499,76.36957,76.99755,77.59974,78.64792,79.13514,79.3298,79.19924,79.22945,78.81893,79.03446,79.35938,78.87859,79.75847,80.37192,79.75201,78.72013,78.33542,78.63734,78.90549,80.00541,80.84058,81.57329,82.35356,82.96899,83.89881,84.42739,85.44926,87.19656,87.96405,87.70356,87.04834,87.9997,88.1023,87.80243,87.42404,87.59809,87.96964,88.64266,
IDA total,IDA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,48.33996,48.53186,49.17097,49.69244,48.91419,49.7148,50.61243,50.99593,51.7875,52.84532,53.49342,55.02505,54.07096,54.44652,54.62194,54.61625,54.49091,55.11426,55.69519,55.71064,56.16898,55.89029,56.03632,56.42442,56.49579,56.85535,57.76332,58.48569,59.78489,61.02594,62.05073,62.97225,64.98372,66.72529,66.29406,66.44742,69.12843,70.01085,70.61322,71.76302,71.54995,72.12024,72.624,72.92838,73.98365,74.7889,
IDA blend,IDB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.04647,73.12651,73.44606,73.32155,72.79574,72.78906,73.73401,76.13738,72.91301,69.79531,71.26546,72.64524,72.11578,73.64511,74.07527,74.49213,75.00572,75.107,76.0627,77.25067,
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,51.90975,53.09521,50.92945,49.31276,48.77812,53.31087,56.08176,,,65.46832,70.0161,75.20022,84.66933,94.16759,96.57728,95.82689,95.96594,96.16068,93.31405,90.26772,88.69214,92.12132,94.56243,94.49138,93.49293,94.11903,,,,93.75627,95.05402,95.65924,95.5957,94.27344,92.5609,96.64581,96.6926,98.54909,100.58909,,103.09826,101.14563,103.45153,,,100.82592,102.33484,
IDA only,IDX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,36.5165,36.53167,36.75411,37.68721,37.9233,38.73104,39.4388,38.16175,39.09618,39.69384,40.33729,41.46003,42.88673,43.76208,45.92688,44.43098,44.91769,45.02995,44.92768,44.6722,45.57999,46.47931,46.46612,47.13073,46.72263,46.95178,47.58672,47.61821,48.30943,49.72876,50.79078,52.63898,54.61975,56.48947,57.93231,60.52868,61.96386,62.96843,64.78674,68.08107,68.71763,69.88734,70.84736,70.31207,70.95574,71.44977,71.84764,72.94738,73.55166,
Isle of Man,IMN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,39.45017,,,41.44735,,,,,,,,,,,,,62.97386,64.33194,,,,,,,71.54783,,,,68.65772,71.48611,72.16954,75.56007,80.04438,,,,,94.75758,95.74629,,92.76336,,96.20089,97.57112,97.71132,96.2307,94.37375,91.5993,
Not classified,INX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.66681,101.02786,98.89147,97.79922,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,50.13272,,,,,,,,,,,,,77.66526,80.46021,80.77256,80.7205,81.07168,81.55465,84.22764,87.36802,90.38456,95.68233,93.91755,97.6994,,95.00148,,,90.7171,95.96119,97.4656,94.36323,104.55624,106.15255,96.41342,92.16934,94.42535,98.14306,99.45253,98.78841,97.20739,,,98.3015,100.26438,99.43879,,
Iraq,IRQ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,40.54577,39.6846,42.74599,43.53748,51.38144,51.73237,64.94977,66.17467,,73.24382,,,56.71797,,65.14035,63.9911,58.10455,60.87149,59.18689,,,,59.67451,,,,,,57.31987,56.27178,,,,79.61645,,,66.99707,,,,,,,,,,,,
Iceland,ISL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.40071,90.49763,99.7825,111.93043,106.06061,109.3578,98.46871,98.52312,96.78497,94.98314,94.78129,98.98027,98.02003,99.86001,98.16384,,,,,,,
Israel,ISR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.72187,105.79345,109.42739,105.379,103.94825,104.74735,101.45564,104.58456,102.82708,102.11888,107.08471,102.85441,103.6382,110.05703,103.57875,105.55797,,
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,97.30622,99.33643,99.1288,100.30769,107.96618,106.09723,105.52727,102.56434,102.05673,103.54486,100.50782,101.03902,100.12555,100.11709,102.22538,101.75371,100.40725,99.84171,100.18874,100.68201,97.96191,98.4339,,99.67603,98.34761,99.06497,95.80626,,100.71364,101.74487,104.91228,103.36188,103.70881,102.13256,100.30556,100.41952,102.36107,105.73237,103.60319,104.2058,105.36386,101.41619,100.35933,100.11274,99.80955,97.74971,98.81698,,
Jamaica,JAM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,79.73547,81.5294,,87.67297,85.01109,86.25037,,,88.89234,85.54231,86.53725,90.00505,92.13093,94.7802,95.30735,92.41129,,88.8842,,,,,,,86.36895,80.85038,86.6745,,86.59801,,,,,,,,,,,85.76688,85.9205,87.48408,85.61918,
Jordan,JOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,67.28333,73.5326,85.66227,95.49537,97.62327,97.71948,99.44282,98.43753,98.79959,95.68184,94.23596,90.35393,93.33902,93.78094,,85.07442,87.25798,88.85459,91.79074,93.80541,93.90027,92.70995,95.44356,,91.69711,,,92.08968,94.4665,,90.38475,92.94633,93.22077,96.1615,93.67273,96.56779,94.69017,,,77.24939,,73.82997,75.16387,,72.06589,71.33764,72.70051,
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.47037,102.3548,,100.26808,96.34853,,93.19256,95.47871,96.79334,98.0269,104.86485,105.762,101.84858,98.3568,102.45079,104.11331,107.44879,114.14059,107.51928,109.31726,115.15439,114.27253,110.29858,109.6561,110.3839,106.37735
Kenya,KEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,47.94202,50.15601,53.37626,55.08142,,60.02484,62.11153,66.43854,67.67622,88.30118,84.8589,83.25048,,,,,,,,,,,,,,,,,,,,,,,86.32242,86.9425,,,,,,,,,97.201,99.1434,99.67874,,,
Kyrgyz Republic,KGZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.77147,100.09825,,,93.82097,93.64906,93.55748,93.72249,90.65829,92.86183,97.62499,101.51398,97.08724,95.51502,98.01081,97.05923,95.32794,95.74698,99.34651,102.27266,108.20036,101.78587,101.55687,104.51629,
Cambodia,KHM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.19408,32.483,41.15819,,51.28442,59.91038,66.6234,77.63146,86.93857,89.38886,90.73403,85.92165,83.28927,85.179,87.46834,93.19102,94.19037,96.64279,95.51302,92.41138,89.54563,87.99948,
Kiribati,KIR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,76.76702,85.85592,72.56461,84.53333,132.34501,122.85319,129.16369,127.39521,127.53287,126.36364,110.17192,109.42623,113.47656,102.30961,112.78788,111.66371,106.84695,108.53318,110.31875,121.15183,122.64631,,106.54734,98.97817,117.16521,111.30515,119.62704,123.06604,122.92052,113.21244,118.30228,106.25,,,,,,113.18093,,100.86957,,,
St. Kitts and Nevis,KNA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.01182,,,,,,,,115.14423,114.6283,116.78487,103.67299,113.73494,112.68473,,101.35301,93.91727,105.76923,102.03106,108.71671,110.34913,109.09091,101.97109,107.95148,98.08482,,,
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,95.7929,97.51076,106.41968,104.31951,103.91847,107.69867,101.55125,100.03709,102.89182,99.43681,103.75599,101.22577,102.95773,109.02618,106.54543,105.44032,104.67342,99.87798,95.00307,98.98799,96.49689,107.43778,106.74399,108.79671,108.43698,,97.09418,99.08753,103.68831,103.22698,99.65302,94.81356,100.86785,99.67647,97.84371,99.13932,101.09234,100.1077,101.62335,101.15867,102.97808,109.69977,103.1859,96.15532,101.4108,98.01557,91.35512,,
Kuwait,KWT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,61.27226,56.6385,54.41772,51.68163,60.58838,83.13788,68.99792,74.75167,75.7122,81.88319,93.43304,91.4112,94.06117,94.98816,96.38843,97.09253,97.21581,,,,,55.78308,,78.39118,71.78057,101.28591,99.95969,,100.66996,99.54678,87.31303,93.39803,98.4588,100.62793,111.69059,,106.4244,,,97.45946,98.99493,97.88351,100,,,100.579,95.37189,91.81941,
Latin America & Caribbean (excluding high income),LAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,79.42552,79.83683,80.08506,81.00409,81.63385,82.2761,83.52373,85.80933,86.12561,86.96823,87.66007,88.29052,89.0443,90.31169,91.63738,91.27176,92.17,92.3785,92.23563,92.01567,91.87997,92.0586,93.39061,93.85554,94.28751,94.6623,95.07996,95.8435,96.81494,97.00843,97.8926,97.59163,99.55386,98.39667,96.25064,96.94903,98.13515,99.18751,99.17139,99.49398,99.95602,100.1717,100.7736,100.4533,100.828,99.51683,99.32617,98.93781,98.83801,
Lao PDR,LAO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98841,,43.28926,,40.38302,43.43988,48.54686,,56.6087,59.54945,63.71025,69.00775,67.38773,67.54495,67.98867,67.47633,67.82992,70.1624,73.94615,76.45172,78.75924,81.76179,85.67514,91.37177,95.03048,99.32384,100.78593,101.01142,99.73227,101.39687,97.89004,
Lebanon,LBN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,29.28658,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.62626,,62.91722,62.08823,,66.84978,,,60.00973,,,60.5954,,
Libya,LBY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,42.82279,77.03163,68.18632,83.76061,102.77098,96.73055,99.94631,97.82539,92.37562,85.32679,87.37724,,93.5658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
